,title,movieId,rating_avg
3373,George Carlin: Life Is Worth Losing (2005),130970,5.0
3374,George Carlin: You Are All Diseased (1999),136447,5.0
3375,George Harrison: Living in the Material World (2011),90863,4.0
3376,George Washington (2000),10516,2.0
3377,George of the Jungle (1997),31760,3.1
3378,Georgia (1995),55,4.0
3379,Georgy Girl (1966),34359,4.0
3380,Geostorm (2017),176935,2.0
3381,Geri's Game (1997),286962,4.2
3382,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),31973,3.5
3383,Germinal (1993),563,4.0
3384,Geronimo: An American Legend (1993),2290,2.8
3385,Gerry (2002),18486,3.2
3386,Get Carter (1971),11841,3.3
3387,Get Carter (2000),19730,2.5
3388,Get Hard (2015),1048104,3.1
3389,Get Him to the Greek (2010),782090,3.5
3390,Get Low (2009),79897,5.0
3391,Get Me Roger Stone (2017),172461,3.0
3392,Get Out (2017),2523750,3.6
3393,Get Over It (2001),16672,2.8
3394,Get Real (1998),5214,4.0
3395,Get Shorty (1995),1869,3.5
3396,Get Smart (2008),962016,3.5
3397,Get a Job (2016),311624,3.2
3398,Get on Up (2014),113207,3.5
3399,Get on the Bus (1996),1054,2.0
3400,Get the Gringo (2012),284955,3.8
3401,Getaway (2013),104760,1.0
3402,"Getaway, The (1972)",16032,4.0
3403,"Getaway, The (1994)",2754,2.2
3404,Getting Even with Dad (1994),1380,2.7
3405,Gettysburg (1993),36423,3.7
3406,Ghost (1990),67505,3.4
3407,Ghost Dad (1990),80058,1.5
3408,Ghost Dog: The Way of the Samurai (1999),63232,4.1
3409,Ghost Graduation (2012),134847,5.0
3410,Ghost Rider (2007),612924,2.2
3411,Ghost Rider: Spirit of Vengeance (2012),464690,1.6
3412,Ghost Ship (2002),52056,2.5
3413,Ghost Story (1981),5749,3.0
3414,Ghost Town (2008),123458,2.0
3415,Ghost World (2001),157794,3.5
3416,"Ghost Writer, The (2010)",521815,3.8
3417,"Ghost and Mrs. Muir, The (1947)",6601,3.9
3418,"Ghost and the Darkness, The (1996)",22029,3.5
3419,Ghost in the Shell (2017),337224,3.8
3420,Ghost in the Shell (Kôkaku kidôtai) (1995),20007,4.1
3421,Ghost in the Shell 2.0 (2008),272898,3.8
3422,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),83184,2.2
3423,Ghost in the Shell Arise - Border 1: Ghost Pain (2013),129779,2.5
3424,Ghost in the Shell Arise - Border 2: Ghost Whispers (2013),139859,2.5
3425,Ghost in the Shell: Solid State Society (2006),151781,3.5
3426,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),270912,3.2
3427,Ghostbusters (2016),1280640,3.1
3428,Ghostbusters (a.k.a. Ghost Busters) (1984),325920,3.8
3429,Ghostbusters II (1989),127699,3.0
3430,Ghosts of Girlfriends Past (2009),208818,2.5
3431,Ghosts of Mars (2001),23675,2.6
3432,Ghosts of Mississippi (1996),4203,3.3
3433,Ghosts of the Abyss (2003),6289,3.5
3434,Ghoulies II (1987),3962,1.5
3435,Gia (1998),135100,3.4
3436,Giant (1956),5688,3.9
3437,"Giant Spider Invasion, The (1975)",5356,0.5
3438,Gidget (1959),7916,3.5
3439,"Gift, The (2000)",52260,2.9
3440,Gifted (2017),682788,4.1
3441,Gigantic (A Tale of Two Johns) (2002),25500,4.0
3442,Gigi (1949),179878,3.8
3443,Gigi (1958),5628,3.2
3444,Gigli (2003),6587,1.5
3445,Gilda (1946),17640,4.0
3446,Gimme Danger (2016),164655,2.0
3447,Ginger Snaps (2000),40920,4.0
3448,Ginger Snaps Back: The Beginning (2004),27778,3.0
3449,Ginger Snaps: Unleashed (2004),27746,3.0
3450,"Gingerbread Man, The (1998)",1841,3.0
3451,Gintama (2017),191005,4.5
3452,Gintama: The Final Chapter - Be Forever Yorozuya (2013),158035,3.5
3453,Gintama: The Movie (2010),193565,3.5
3454,Girl 6 (1996),2556,3.0
3455,"Girl Next Door, The (2004)",146920,3.1
3456,"Girl Next Door, The (2007)",119208,3.8
3457,"Girl Walks Home Alone at Night, A (2014)",237760,3.5
3458,Girl Walks Into a Bar (2011),91784,4.5
3459,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",366615,4.2
3460,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",575040,4.1
3461,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",298040,4.2
3462,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",15288,4.1
3463,Girl with a Pearl Earring (2003),85812,3.4
3464,"Girl with the Dragon Tattoo, The (2011)",3849636,3.5
3465,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",1681375,3.9
3466,"Girl, Interrupted (1999)",89208,3.5
3467,Girlfight (2000),23490,3.7
3468,Girls About Town (1931),84512,5.0
3469,Girls Just Want to Have Fun (1985),12657,3.3
3470,Girls! Girls! Girls! (1962),6030,2.0
3471,Girltrash: All Night Long (2014),132454,3.5
3472,"Giver, The (2014)",566890,2.3
3473,Gladiator (1992),73188,4.3
3474,Gladiator (2000),608260,3.9
3475,"Glass House, The (2001)",9540,2.8
3476,"Glass Menagerie, The (1987)",8226,3.0
3477,Gleaming the Cube (1989),4597,2.0
3478,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",4237,4.0
3479,Glen or Glenda (1953),2362,4.0
3480,Glengarry Glen Ross (1992),16425,3.7
3481,"Glenn Miller Story, The (1953)",6237,4.0
3482,"Glimmer Man, The (1996)",6024,3.0
3483,Glitter (2001),4775,0.5
3484,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),6939,4.0
3485,Glory (1989),50922,4.2
3486,Glory Daze (1995),1121,4.0
3487,Glory Road (2006),85460,3.8
3488,Gnomeo & Juliet (2011),84637,3.0
3489,Go (1999),100620,4.0
3490,Go Figure (2005),164707,4.0
3491,Go Fish (1994),1844,2.8
3492,Go West (1940),37211,3.0
3493,Go for Zucker! (Alles auf Zucker!) (2004),44851,5.0
3494,Goal! The Dream Begins (Goal!) (2005),76776,4.2
3495,Goat (2016),160646,2.5
3496,God Bless America (2011),93855,4.5
3497,God Loves Caviar (2012),136912,2.0
3498,God's Not Dead (2014),110603,0.5
3499,"Godfather, The (1972)",164736,4.3
3500,"Godfather: Part II, The (1974)",157509,4.3
3501,"Godfather: Part III, The (1990)",91035,3.4
3502,"Gods Must Be Crazy II, The (1989)",12906,3.8
3503,"Gods Must Be Crazy, The (1980)",60200,3.9
3504,Gods and Generals (2003),6186,3.0
3505,Gods and Monsters (1998),9332,4.1
3506,Gods of Egypt (2016),152063,0.5
3507,Godsend (2004),14898,2.5
3508,Godzilla (1998),62106,2.0
3509,Godzilla (2014),1447732,2.6
3510,Godzilla (Gojira) (1954),7089,2.2
3511,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",4728,1.5
3512,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),19320,2.1
3513,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),8500,2.5
3514,Godzilla vs. Mothra (Mosura tai Gojira) (1964),5638,2.0
3515,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",5640,3.0
3516,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),33801,3.0
3517,Going Clear: Scientology and the Prison of Belief (2015),254304,4.2
3518,Going My Way (1944),3874,3.2
3519,"Going Places (Valseuses, Les) (1974)",5088,5.0
3520,Going in Style (1979),7414,2.5
3521,Going the Distance (2010),240723,3.2
3522,Gold Diggers of 1933 (1933),25797,3.5
3523,Gold Diggers of 1935 (1935),31297,3.5
3524,"Gold Rush, The (1925)",25403,4.1
3525,"Golden Bowl, The (2000)",3756,4.0
3526,"Golden Child, The (1986)",43760,2.7
3527,"Golden Compass, The (2007)",1011078,3.1
3528,Golden Door (Nuovomondo) (2006),51314,4.5
3529,GoldenEye (1995),1320,3.5
3530,Goldfinger (1964),156191,3.8
3531,Golmaal (2006),135777,4.5
3532,Gomorrah (Gomorra) (2008),311250,3.7
3533,Gone (2012),93242,1.5
3534,Gone Baby Gone (2007),1105800,3.5
3535,Gone Fishin' (1997),1740,1.0
3536,Gone Girl (2014),4164572,3.7
3537,Gone in 60 Seconds (1974),105288,3.1
3538,Gone in 60 Seconds (2000),226737,3.2
3539,Gone with the Wind (1939),41400,3.6
3540,Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),120582,3.8
3541,Good Burger (1997),12928,2.0
3542,Good Copy Bad Copy (2007),118784,3.5
3543,"Good Day to Die Hard, A (2013)",602988,2.1
3544,"Good Earth, The (1937)",6894,4.0
3545,"Good German, The (2006)",50064,3.0
3546,"Good Girl, The (2002)",66060,3.2
3547,Good Luck Chuck (2007),220980,3.2
3548,"Good Morning, Vietnam (1987)",148264,3.8
3549,"Good Mother, The (1988)",3449,4.0
3550,"Good Night, and Good Luck. (2005)",785840,3.8
3551,"Good Shepherd, The (2006)",348754,3.1
3552,"Good Son, The (1993)",5111,1.5
3553,"Good Thief, The (2002)",6279,4.0
3554,Good Time (2017),174727,3.0
3555,Good Will Hunting (1997),240264,4.1
3556,"Good Year, A (2006)",147390,3.7
3557,"Good bye, Lenin! (2003)",168429,3.8
3558,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",86472,4.1
3559,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",333925,3.8
3560,Goodbye Charlie (1964),95843,5.0
3561,"Goodbye Girl, The (1977)",38928,3.7
3562,Goodbye Lover (1999),5172,1.8
3563,"Goodbye, Mr. Chips (1939)",21933,3.7
3564,Goodfellas (1990),152838,4.2
3565,Goodnight Mommy (Ich seh ich seh) (2014),139655,3.0
3566,"Goods: Live Hard, Sell Hard, The (2009)",282260,3.6
3567,"Goofy Movie, A (1995)",4063,3.0
3568,Goon (2011),373772,3.2
3569,Goon: Last of the Enforcers (2017),174045,4.0
3570,"Goonies, The (1985)",114285,3.6
3571,Goosebumps (2015),289240,2.0
3572,Gordy (1995),243,3.0
3573,Gorgeous (Boh lee chun) (1999),31664,3.5
3574,Gorillas in the Mist (1988),36064,3.5
3575,Gorky Park (1983),27956,3.5
3576,Gosford Park (2001),135351,3.7
3577,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",6609,3.5
3578,Gossip (2000),17765,2.4
3579,Gotcha! (1985),6718,2.5
3580,Gothic (1986),3459,4.0
3581,Gothika (2003),62568,3.1
3582,Gotti (1996),55036,2.5
3583,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),61490,4.8
3584,Grabbers (2012),102070,3.0
3585,Grace of My Heart (1996),1976,3.0
3586,"Graduate, The (1967)",98513,4.1
3587,Gran Torino (2008),2972244,3.9
3588,"Grand Budapest Hotel, The (2014)",5687448,3.8
3589,Grand Canyon (1991),16896,3.2
3590,"Grand Day Out with Wallace and Gromit, A (1989)",34244,4.1
3591,Grand Hotel (1932),3858,4.0
3592,Grand Illusion (La grande illusion) (1937),21938,3.7
3593,Grand Theft Parsons (2003),42638,2.5
3594,Grandma's Boy (2006),299075,2.6
3595,"Grandmaster, The (Yi dai zong shi) (2013)",102088,2.0
3596,"Grapes of Wrath, The (1940)",27855,4.1
3597,Grass (1999),21372,3.2
3598,"Grass Is Greener, The (1960)",9592,3.2
3599,Grave Encounters (2011),277173,3.2
3600,Grave of the Fireflies (Hotaru no haka) (1988),91040,4.2
3601,Gravity (2013),3354912,3.6
3602,Gray's Anatomy (1996),16700,3.6
3603,Grease (1978),93840,3.1
3604,Grease 2 (1982),26239,2.1
3605,Grease Live (2016),304074,2.0
3606,Great Balls of Fire! (1989),9198,2.5
3607,"Great Beauty, The (Grande Bellezza, La) (2013)",311952,3.5
3608,"Great Buck Howard, The (2008)",68444,3.5
3609,"Great Day in Harlem, A (1994)",602,4.0
3610,"Great Dictator, The (1940)",19215,4.1
3611,"Great Escape, The (1963)",54266,4.1
3612,Great Expectations (1946),25923,3.5
3613,Great Expectations (1998),19085,3.3
3614,"Great Gatsby, The (1974)",7178,3.0
3615,"Great Gatsby, The (2013)",2048140,3.4
3616,"Great Mouse Detective, The (1986)",16384,3.6
3617,"Great Muppet Caper, The (1981)",37367,3.5
3618,"Great Outdoors, The (1988)",22545,2.9
3619,"Great Race, The (1965)",6498,3.3
3620,"Great Santini, The (1979)",9405,3.7
3621,"Great Silence, The (Grande silenzio, Il) (1969)",4785,4.0
3622,"Great White Hype, The (1996)",3625,2.5
3623,"Great Yokai War, The (Yôkai daisensô) (2005)",79602,2.8
3624,"Great Ziegfeld, The (1936)",1932,3.5
3625,"Greatest Game Ever Played, The (2005)",188695,3.3
3626,"Greatest Story Ever Told, The (1965)",4189,2.5
3627,Greed (1924),25753,4.0
3628,Greedy (1994),32442,2.5
3629,"Green Butchers, The (Grønne slagtere, De) (2003)",27716,4.5
3630,Green Card (1990),56142,2.8
3631,"Green Hornet, The (2011)",916839,3.0
3632,Green Lantern (2011),874300,2.4
3633,Green Lantern: First Flight (2009),71129,3.5
3634,"Green Mile, The (1999)",349317,4.1
3635,"Green Ray, The (Rayon vert, Le) (1986)",6644,4.0
3636,Green Room (2015),425598,3.3
3637,Green Street Hooligans (a.k.a. Hooligans) (2005),339579,3.7
3638,Green Zone (2010),673155,3.5
3639,Greenberg (2010),224748,2.3
3640,Greenfingers (2000),4646,1.5
3641,Gregory's Girl (1981),5752,3.0
3642,Gremlins (1984),82123,3.4
3643,Gremlins 2: The New Batch (1990),30060,3.3
3644,Grey Gardens (1975),8264,3.5
3645,"Grey Zone, The (2001)",11364,3.2
3646,"Grey, The (2012)",551856,2.9
3647,Gridiron Gang (2006),96322,3.0
3648,Gridlock'd (1997),5788,3.4
3649,"Grifters, The (1990)",31833,3.6
3650,Grind (2003),13232,2.8
3651,Grindhouse (2007),1411587,3.4
3652,Grizzly Man (2005),172710,3.7
3653,Groove (2000),7580,4.0
3654,Gross Anatomy (a.k.a. A Cut Above) (1989),9200,3.2
3655,Grosse Pointe Blank (1997),88500,3.6
3656,Groundhog Day (1993),180895,3.9
3657,Grown Ups (2010),791340,3.5
3658,Grown Ups 2 (2013),521090,3.4
3659,Grudge Match (2013),215404,2.5
3660,"Grudge, The (2004)",89470,2.3
3661,Grumpier Old Men (1995),156,3.3
3662,Grumpy Old Men (1993),100050,3.3
3663,"Guard, The (2011)",352940,3.6
3664,"Guardian, The (1990)",2982,2.0
3665,"Guardian, The (2006)",193648,3.0
3666,Guardians (2016),141131,2.5
3667,Guardians of the Galaxy (2014),6658268,4.1
3668,Guardians of the Galaxy 2 (2017),3318786,3.9
3669,Guarding Tess (1994),13984,2.8
3670,Guerrilla: The Taking of Patty Hearst (2004),8979,4.0
3671,Guess Who (2005),96894,2.3
3672,Guess Who's Coming to Dinner (1967),37961,4.5
3673,Guest from the Future (Gostya iz buduschego) (1985),107410,4.0
3674,"Guest, The (2014)",113862,4.0
3675,"Guilt Trip, The (2012)",297318,2.5
3676,Guilty of Romance (Koi no tsumi) (2011) ,106648,3.0
3677,Guinevere (1999),2885,2.0
3678,Gulliver's Travels (1939),8697,3.0
3679,Gulliver's Travels (1996),173873,2.0
3680,Gulliver's Travels (2010),497124,1.8
3681,Gummo (1997),80922,3.2
3682,Gun Shy (2000),3276,1.0
3683,Gung Ho (1986),21366,3.2
3684,Gunga Din (1939),23520,3.2
3685,"Gunman, The (2015)",130578,4.0
3686,Gunner Palace (2004),96066,3.7
3687,"Guns of Navarone, The (1961)",47502,3.8
3688,"Guru, The (2002)",12120,3.0
3689,"Guy Thing, A (2003)",24048,2.5
3690,Guy X (2005),122092,5.0
3691,Guys and Dolls (1955),28392,3.9
3692,Guyver: Dark Hero (1994),169904,2.0
3693,Gypsy (1962),3604,0.5
3694,Güeros (2014),133780,3.0
3695,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),146580,3.5
3696,Hackers (1995),5950,3.2
3697,Hacksaw Ridge (2016),1309160,3.9
3698,Haiku Tunnel (2001),19092,3.0
3699,"Hail, Caesar! (2016)",1150872,2.8
3700,Hair (1979),79266,3.2
3701,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",16540,3.8
3702,Hairspray (1988),32186,3.3
3703,Hairspray (2007),794625,3.5
3704,Half Baked (1998),28048,3.6
3705,Half Nelson (2006),237115,4.0
3706,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),98503,3.0
3707,Hall Pass (2011),340088,3.1
3708,Halloween (1978),53514,3.7
3709,Halloween (2007),219140,3.2
3710,Halloween 4: The Return of Michael Myers (1988),1985,2.0
3711,Halloween 5: The Revenge of Michael Myers (1989),3972,1.5
3712,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),6321,3.0
3713,Halloween II (1981),9915,2.4
3714,Halloween II (2009),212982,3.0
3715,Halloween III: Season of the Witch (1982),5952,2.2
3716,Halloween: Resurrection (Halloween 8) (2002),16428,2.0
3717,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),4455,3.8
3718,Halloweentown (1998),125970,3.5
3719,Halloweentown High (2004),251948,3.8
3720,Hamburger Hill (1987),8045,2.0
3721,Hamlet (1948),3882,3.5
3722,Hamlet (1964),2820,4.0
3723,Hamlet (1990),18615,3.8
3724,Hamlet (1996),22576,4.0
3725,Hamlet (2000),10794,3.0
3726,Hamlet 2 (2008),61246,2.0
3727,Hancock (2008),1742146,3.0
3728,"Hand That Rocks the Cradle, The (1992)",29241,3.1
3729,"Handmaid's Tale, The (1990)",6678,3.5
3730,Hands Off the Loot (Touchez pas au grisbi) (1954),31590,3.0
3731,Hands Over the City (Le mani sulla città) (1963),96084,4.5
3732,Hands on a Hard Body (1996),4660,4.5
3733,Hang 'Em High (1968),14610,3.6
3734,Hangar 18 (1980),10362,4.5
3735,Hanging Up (2000),9897,2.7
3736,"Hangover Part II, The (2011)",1303665,3.3
3737,"Hangover Part III, The (2013)",821488,3.4
3738,"Hangover, The (2009)",5253272,3.6
3739,Hanna (2011),948090,3.3
3740,Hannah Montana: The Movie (2009),70334,3.5
3741,Hannah and Her Sisters (1986),90909,3.8
3742,Hannibal (2001),161772,2.9
3743,Hannibal Rising (2007),152412,3.5
3744,Hansel & Gretel: Witch Hunters (2013),500815,2.9
3745,"Happening, The (2008)",300185,3.0
3746,"Happenstance (Battement d'ailes du papillon, Le) (2001)",8575,3.0
3747,Happiness (1998),37088,4.1
3748,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",82689,4.3
3749,Happy Accidents (2000),18952,4.0
3750,Happy Birthday to Me (1981),11510,2.0
3751,Happy Endings (2005),34164,3.5
3752,Happy Feet (2006),542014,2.7
3753,Happy Feet Two (2011),91386,5.0
3754,Happy Gilmore (1996),10296,3.4
3755,Happy Go Lovely (1951),3315,4.5
3756,Happy People: A Year in the Taiga (2010),84156,4.5
3757,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),14972,4.8
3758,"Happy, Texas (1999)",8673,4.0
3759,Happy-Go-Lucky (2008),59118,3.5
3760,Harakiri (Seppuku) (1962),78246,4.5
3761,Hard Candy (2005),539688,3.5
3762,Hard Core Logo (1996),4684,4.0
3763,"Hard Day's Night, A (1964)",54397,3.5
3764,Hard Promises (1991),128197,2.0
3765,Hard Rain (1998),7008,2.5
3766,Hard Target (1993),4640,2.9
3767,Hard Ticket to Hawaii (1987),85334,0.5
3768,"Hard Way, The (1991)",13988,3.2
3769,Hard-Boiled (Lat sau san taam) (1992),29385,4.0
3770,Hardball (2001),14313,2.7
3771,Hardcore Henry (2015),285018,3.8
3772,"Harder They Come, The (1973)",18153,4.2
3773,"Harder They Fall, The (1956)",6064,4.0
3774,Hardware (1990),34292,1.5
3775,Hare-um Scare-um (1939),182293,4.0
3776,Harlan County U.S.A. (1976),26366,5.0
3777,Harlem Nights (1989),13806,3.0
3778,Harley Davidson and the Marlboro Man (1991),25218,3.2
3779,"Harmonists, The (1997)",2493,4.0
3780,Harold & Kumar Escape from Guantanamo Bay (2008),767286,3.3
3781,Harold and Kumar Go to White Castle (2004),299438,3.5
3782,Harold and Maude (1971),32110,4.3
3783,Harriet the Spy (1996),8811,3.1
3784,Harrison Bergeron (1995),56022,2.0
3785,Harrison's Flowers (2000),5221,3.0
3786,Harry Brown (2009),149896,4.0
3787,Harry Potter and the Chamber of Secrets (2002),593232,3.6
3788,Harry Potter and the Deathly Hallows: Part 1 (2010),3846198,4.0
3789,Harry Potter and the Deathly Hallows: Part 2 (2011),4406250,3.9
3790,Harry Potter and the Goblet of Fire (2005),2897865,3.8
3791,Harry Potter and the Half-Blood Prince (2009),4050952,3.9
3792,Harry Potter and the Order of the Phoenix (2007),3132058,3.9
3793,Harry Potter and the Prisoner of Azkaban (2004),778224,3.9
3794,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),523872,3.8
3795,Harry and the Hendersons (1987),37268,2.5
3796,Harsh Times (2006),49314,3.0
3797,Hart's War (2002),25535,3.1
3798,Harvard Man (2001),5424,3.0
3799,Harvey (1950),37056,3.8
3800,"Harvey Girls, The (1946)",5375,3.0
3801,Hatari! (1962),4704,3.0
3802,Hatchet (2006),57421,4.0
3803,Hatchet II (2010),82366,4.5
3804,Hatchet III (2013),110746,4.0
3805,"Hate (Haine, La) (1995)",970,3.9
3806,Haunted Honeymoon (1986),11144,1.8
3807,"Haunted House 2, A (2014)",110773,0.5
3808,"Haunted Mansion, The (2003)",69580,2.5
3809,"Haunted World of Edward D. Wood Jr., The (1996)",722,4.0
3810,"Haunted World of El Superbeasto, The (2009)",71494,3.5
3811,Haunter (2013),107436,3.0
3812,"Haunting in Connecticut, The (2009)",134372,2.5
3813,"Haunting, The (1963)",17850,4.0
3814,"Haunting, The (1999)",35347,2.1
3815,Havoc (2005),83234,2.8
3816,Hawks and Sparrows (Uccellacci e Uccellini) (1966),6604,4.0
3817,Haywire (2011),276024,2.8
3818,Hazard (2005),160836,3.0
3819,He Got Game (1998),12880,3.2
3820,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),6163,4.5
3821,He Never Died (2015),149011,3.5
3822,"He Said, She Said (1991)",7707,2.0
3823,He's Just Not That Into You (2009),728233,2.8
3824,Head Above Water (1996),1565,4.0
3825,Head On (1998),2775,1.0
3826,Head Over Heels (2001),16564,2.5
3827,Head of State (2003),12530,2.2
3828,Headhunters (Hodejegerne) (2011),453000,3.6
3829,Headshot (2011),113849,2.5
3830,Hear My Song (1991),1180,3.0
3831,Heart Condition (1990),4700,3.5
3832,Heart and Souls (1993),27728,3.0
3833,"Heart in Winter, A (Un coeur en hiver) (1992)",26796,3.5
3834,Heart of a Dog (Sobachye serdtse) (1988),60904,4.0
3835,Heartbeats (Les amours imaginaires) (2010),162912,3.0
