,movieId,title,rating_count,rating_avg,imdbId,tmdbId,tags,posterUrl
2592,3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),2,5.0,74718.0,42237.0,,NaN
2593,3474,Retroactive (1997),1,4.0,117468.0,26689.0,,NaN
2594,3475,"Place in the Sun, A (1951)",2,4.5,43924.0,25673.0,,NaN
2595,3476,Jacob's Ladder (1990),26,3.6,99871.0,2291.0,,NaN
2596,3477,Empire Records (1995),13,3.4,112950.0,13531.0,,NaN
2597,3478,"Bamba, La (1987)",7,2.8,93378.0,16620.0,,NaN
2598,3479,Ladyhawke (1985),18,3.3,89457.0,526.0,golfing,NaN
2599,3480,Lucas (1986),3,3.3,91445.0,13346.0,,NaN
2600,3481,High Fidelity (2000),75,3.7,146882.0,243.0,virtual reality,NaN
2601,3483,"Road to El Dorado, The (2000)",13,3.1,138749.0,10501.0,,NaN
2602,3484,"Skulls, The (2000)",10,2.8,192614.0,11478.0,,NaN
2603,3489,Hook (1991),53,3.4,102057.0,879.0,,NaN
2604,3492,"Son of the Sheik, The (1926)",1,4.0,17416.0,85689.0,,NaN
2605,3494,True Grit (1969),6,4.0,65126.0,17529.0,,NaN
2606,3496,Madame Sousatzka (1988),1,5.0,95564.0,118098.0,,NaN
2607,3497,Max Dugan Returns (1983),4,2.5,85919.0,1793.0,,NaN
2608,3498,Midnight Express (1978),8,4.0,77928.0,11327.0,,NaN
2609,3499,Misery (1990),44,3.8,100157.0,1700.0,,NaN
2610,3500,Mr. Saturday Night (1992),4,3.0,104928.0,54087.0,,NaN
2611,3501,Murphy's Romance (1985),5,2.3,89643.0,34322.0,,NaN
2612,3502,My Life (1993),3,3.5,107630.0,41659.0,motherhood,NaN
2613,3503,Solaris (Solyaris) (1972),11,4.1,69293.0,593.0,,NaN
2614,3504,Network (1976),22,4.0,74958.0,10774.0,,NaN
2615,3505,No Way Out (1987),9,3.7,93640.0,10083.0,,NaN
2616,3506,North Dallas Forty (1979),5,3.0,79640.0,29786.0,comic book,NaN
2617,3507,"Odd Couple, The (1968)",15,4.1,63374.0,11356.0,,NaN
2618,3508,"Outlaw Josey Wales, The (1976)",18,4.2,75029.0,10747.0,,NaN
2619,3510,Frequency (2000),36,3.4,186151.0,10559.0,,NaN
2620,3511,Ready to Rumble (2000),6,2.2,217756.0,20697.0,,NaN
2621,3512,Return to Me (2000),8,3.6,122459.0,2621.0,,NaN
2622,3513,Rules of Engagement (2000),7,3.1,160797.0,10479.0,,NaN
2623,3514,Joe Gould's Secret (2000),1,3.0,172632.0,125709.0,,NaN
2624,3515,Me Myself I (2000),9,3.6,183503.0,49721.0,,NaN
2625,3516,"Bell, Book and Candle (1958)",4,3.4,51406.0,2006.0,,NaN
2626,3519,Force 10 from Navarone (1978),6,2.9,77572.0,17339.0,,NaN
2627,3521,Mystery Train (1989),7,3.4,97940.0,11305.0,,NaN
2628,3524,Arthur (1981),10,2.8,82031.0,13665.0,prequel| the Force,NaN
2629,3525,Bachelor Party (1984),5,2.9,86927.0,12309.0,,NaN
2630,3526,Parenthood (1989),15,3.7,98067.0,1552.0,,NaN
2631,3527,Predator (1987),61,3.6,93773.0,106.0,,NaN
2632,3528,"Prince of Tides, The (1991)",5,3.4,102713.0,10333.0,,NaN
2633,3529,"Postman Always Rings Twice, The (1981)",5,3.5,82934.0,11027.0,,NaN
2634,3531,All the Vermeers in New York (1990),1,5.0,99014.0,123757.0,,NaN
2635,3534,28 Days (2000),25,3.3,191754.0,10468.0,,NaN
2636,3535,American Psycho (2000),59,3.8,144084.0,1359.0,,NaN
2637,3536,Keeping the Faith (2000),21,3.5,171433.0,4967.0,,NaN
2638,3537,Where the Money Is (2000),3,3.3,149367.0,31776.0,,NaN
2639,3538,East is East (1999),5,3.2,166175.0,10557.0,,NaN
2640,3539,"Filth and the Fury, The (2000)",2,3.2,236216.0,27745.0,superhero,NaN
2641,3543,Diner (1982),14,3.8,83833.0,13776.0,superhero,NaN
2642,3544,Shakes the Clown (1992),3,2.3,102898.0,26291.0,superhero,NaN
2643,3545,Cabaret (1972),5,3.0,68327.0,10784.0,,NaN
2644,3546,What Ever Happened to Baby Jane? (1962),2,4.5,56687.0,10242.0,,NaN
2645,3548,Auntie Mame (1958),5,3.7,51383.0,16347.0,,NaN
2646,3549,Guys and Dolls (1955),8,3.9,48140.0,4825.0,,NaN
2647,3550,The Hunger (1983),6,3.7,85701.0,11654.0,,NaN
2648,3551,Marathon Man (1976),13,3.5,74860.0,10518.0,In Netflix queue,NaN
2649,3552,Caddyshack (1980),52,3.8,80487.0,11977.0,,NaN
2650,3553,Gossip (2000),5,2.4,176783.0,18041.0,,NaN
2651,3554,Love and Basketball (2000),3,3.0,199725.0,14736.0,,NaN
2652,3555,U-571 (2000),33,3.4,141926.0,3536.0,,NaN
2653,3556,"Virgin Suicides, The (1999)",26,3.8,159097.0,1443.0,,NaN
2654,3557,Jennifer 8 (1992),5,2.9,104549.0,10424.0,,NaN
2655,3559,Limelight (1952),3,3.7,44837.0,28971.0,,NaN
2656,3563,"Crow: Salvation, The (2000)",3,2.5,132910.0,9456.0,,NaN
2657,3564,"Flintstones in Viva Rock Vegas, The (2000)",12,1.6,158622.0,889.0,,NaN
2658,3565,Where the Heart Is (2000),7,3.5,198021.0,10564.0,,NaN
2659,3566,"Big Kahuna, The (2000)",8,2.9,189584.0,15723.0,,NaN
2660,3567,Bossa Nova (2000),1,5.0,180837.0,19600.0,aliens,NaN
2661,3568,Smiling Fish and Goat on Fire (1999),1,4.0,162348.0,125537.0,,NaN
2662,3569,"Idiots, The (Idioterne) (1998)",2,4.0,154421.0,452.0,classic,NaN
2663,3571,Time Code (2000),2,3.0,220100.0,36234.0,,NaN
2664,3572,Carnosaur (1993),4,2.0,106521.0,39283.0,1950s,NaN
2665,3573,Carnosaur 2 (1995),2,1.5,112634.0,65460.0,,NaN
2666,3574,Carnosaur 3: Primal Species (1996),1,1.0,115834.0,55667.0,,NaN
2667,3576,"Hidden, The (1987)",4,3.5,93185.0,12476.0,,NaN
2668,3577,Two Moon Junction (1988),2,2.0,96324.0,5241.0,,NaN
2669,3578,Gladiator (2000),170,3.9,172495.0,98.0,,NaN
2670,3580,Up at the Villa (2000),2,3.5,153464.0,47724.0,,NaN
2671,3581,Human Traffic (1999),2,3.5,188674.0,11129.0,,NaN
2672,3584,Breathless (1983),4,2.0,85276.0,1058.0,,NaN
2673,3586,The Idolmaker (1980),1,4.0,80913.0,42159.0,,NaN
2674,3587,Inferno (1980),2,2.5,80923.0,16395.0,,NaN
2675,3590,"Lords of Flatbush, The (1974)",1,2.0,71772.0,38925.0,,NaN
2676,3591,Mr. Mom (1983),15,2.7,85970.0,13105.0,,NaN
2677,3592,"Time Masters (Maîtres du temps, Les) (1982)",1,4.5,84315.0,22501.0,In Netflix queue,NaN
2678,3593,Battlefield Earth (2000),19,1.7,185183.0,5491.0,,NaN
2679,3594,Center Stage (2000),6,3.2,210616.0,10560.0,,NaN
2680,3596,Screwed (2000),1,1.0,156323.0,19419.0,,NaN
2681,3597,Whipped (2000),2,2.0,174336.0,23531.0,,NaN
2682,3598,Hamlet (2000),3,3.0,171359.0,10688.0,,NaN
2683,3599,Anchors Aweigh (1945),5,3.2,37514.0,17889.0,,NaN
2684,3604,Gypsy (1962),1,0.5,56048.0,39391.0,,NaN
2685,3606,On the Town (1949),4,3.8,41716.0,31516.0,,NaN
2686,3608,Pee-wee's Big Adventure (1985),25,2.9,89791.0,5683.0,,NaN
2687,3609,Regret to Inform (1998),1,3.5,181786.0,113279.0,,NaN
2688,3614,Honeymoon in Vegas (1992),8,2.9,104438.0,12518.0,,NaN
2689,3615,Dinosaur (2000),14,3.1,130623.0,10567.0,,NaN
2690,3616,Loser (2000),10,3.3,217630.0,10642.0,,NaN
2691,3617,Road Trip (2000),41,3.1,215129.0,9285.0,,NaN
2692,3618,Small Time Crooks (2000),12,3.5,196216.0,10569.0,alternate endings,NaN
2693,3619,"Hollywood Knights, The (1980)",1,2.0,80881.0,21879.0,Star Trek,NaN
2694,3622,"Twelve Chairs, The (1970)",1,3.0,66495.0,24918.0,Adam Sandler,NaN
2695,3623,Mission: Impossible II (2000),77,2.7,120755.0,955.0,,NaN
2696,3624,Shanghai Noon (2000),43,3.2,184894.0,8584.0,,NaN
2697,3625,Better Living Through Circuitry (1999),1,2.0,207998.0,47295.0,,NaN
2698,3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),3,3.3,154443.0,11332.0,,NaN
2699,3627,Carnival of Souls (1962),4,3.9,55830.0,16093.0,spiders,NaN
2700,3628,Flying Tigers (1942),2,3.0,34742.0,29372.0,adult humor| controversial| crude humor| free speech| parody| satire| south park| Trey Parker,NaN
2701,3629,"Gold Rush, The (1925)",7,4.1,15864.0,962.0,,NaN
2702,3632,Monsieur Verdoux (1947),5,4.0,39631.0,30588.0,,NaN
2703,3633,On Her Majesty's Secret Service (1969),17,3.3,64757.0,668.0,,NaN
2704,3634,Seven Days in May (1964),1,4.0,58576.0,23518.0,,NaN
2705,3635,"Spy Who Loved Me, The (1977)",18,3.4,76752.0,691.0,,NaN
2706,3637,Vagabond (Sans toit ni loi) (1985),1,5.0,89960.0,44018.0,best comedy| Chris Klein| dumb| Jason Biggs| not funny| pizza beer| Seann William Scott| teen,NaN
2707,3638,Moonraker (1979),26,3.1,79574.0,698.0,,NaN
2708,3639,"Man with the Golden Gun, The (1974)",18,3.6,71807.0,682.0,,NaN
2709,3640,"King in New York, A (1957)",1,4.0,50598.0,28973.0,,NaN
2710,3641,"Woman of Paris, A (1923)",2,4.0,14624.0,28974.0,claims to be true| video,NaN
2711,3643,"Fighting Seabees, The (1944)",2,3.5,36824.0,22994.0,,NaN
2712,3646,Big Momma's House (2000),17,2.2,208003.0,9600.0,sexuality,NaN
2713,3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",1,4.0,50095.0,38006.0,,NaN
2714,3649,American Gigolo (1980),8,2.7,80365.0,2768.0,,NaN
2715,3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",1,3.0,81318.0,24920.0,,NaN
2716,3653,"Endless Summer, The (1966)",3,4.2,60371.0,21.0,ghosts,NaN
2717,3654,"Guns of Navarone, The (1961)",13,3.8,54953.0,10911.0,Ghosts,NaN
2718,3655,Blow-Out (La grande bouffe) (1973),2,4.2,70130.0,10102.0,,NaN
2719,3658,Quatermass and the Pit (1967),1,3.0,62168.0,26912.0,remake,NaN
2720,3660,Puppet Master (1989),2,2.0,98143.0,26953.0,,NaN
2721,3661,Puppet Master II (1991),1,3.0,100438.0,26954.0,,NaN
2722,3662,Puppet Master III: Toulon's Revenge (1991),2,3.0,102728.0,26956.0,,NaN
2723,3663,Puppet Master 4 (1993),1,2.0,107899.0,26957.0,superhero,NaN
2724,3664,Puppet Master 5: The Final Chapter (1994),1,2.0,110916.0,26958.0,,NaN
2725,3667,Rent-A-Cop (1988),1,1.0,95977.0,80287.0,,NaN
2726,3668,Romeo and Juliet (1968),15,3.7,63518.0,6003.0,heist,NaN
2727,3669,Stay Tuned (1992),1,2.5,105466.0,23939.0,,NaN
2728,3671,Blazing Saddles (1974),62,3.9,71230.0,11072.0,crucifixion| Rome| slavery,NaN
2729,3672,Benji (1974),5,3.8,71206.0,23069.0,,NaN
2730,3673,Benji the Hunted (1987),2,4.5,92638.0,21299.0,,NaN
2731,3674,For the Love of Benji (1977),1,4.0,76044.0,38802.0,emotional| gentle| heartwarming| lyrical| reflective,NaN
2732,3675,White Christmas (1954),8,4.2,47673.0,13368.0,,NaN
2733,3676,Eraserhead (1977),10,3.8,74486.0,985.0,,NaN
2734,3677,Baraka (1992),4,4.1,103767.0,14002.0,,NaN
2735,3678,"Man with the Golden Arm, The (1955)",1,5.0,48347.0,541.0,,NaN
2736,3679,"Decline of Western Civilization, The (1981)",2,3.8,82252.0,21137.0,,NaN
2737,3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",1,3.0,94980.0,36724.0,,NaN
2738,3681,For a Few Dollars More (Per qualche dollaro in più) (1965),33,4.2,59578.0,938.0,,NaN
2739,3682,Magnum Force (1973),5,3.7,70355.0,10648.0,,NaN
2740,3683,Blood Simple (1984),19,4.0,86979.0,11368.0,,NaN
2741,3684,"Fabulous Baker Boys, The (1989)",7,3.1,97322.0,10875.0,,NaN
2742,3685,Prizzi's Honor (1985),9,3.8,89841.0,2075.0,,NaN
2743,3686,Flatliners (1990),15,2.9,99582.0,1551.0,,NaN
2744,3687,Light Years (Gandahar) (1988),1,5.0,95525.0,22500.0,,NaN
2745,3688,Porky's (1982),11,2.1,84522.0,10246.0,Missionary| Priest,NaN
2746,3689,Porky's II: The Next Day (1983),4,1.8,86129.0,19698.0,,NaN
2747,3690,Porky's Revenge (1985),5,2.0,89826.0,23919.0,,NaN
2748,3691,Private School (1983),1,3.0,86143.0,18835.0,,NaN
2749,3692,Class of Nuke 'Em High (1986),1,3.0,90849.0,26554.0,,NaN
2750,3693,"Toxic Avenger, The (1985)",8,2.1,90190.0,15239.0,nostalgia| radio,NaN
2751,3694,"Toxic Avenger, Part II, The (1989)",2,2.0,98503.0,28165.0,,NaN
2752,3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",2,2.0,98502.0,28169.0,,NaN
2753,3696,Night of the Creeps (1986),3,3.2,91630.0,15762.0,,NaN
2754,3697,Predator 2 (1990),21,2.9,100403.0,169.0,,NaN
2755,3698,"Running Man, The (1987)",34,3.2,93894.0,865.0,,NaN
2756,3699,Starman (1984),13,3.2,88172.0,9663.0,,NaN
2757,3700,"Brother from Another Planet, The (1984)",1,2.5,87004.0,26889.0,,NaN
2758,3701,Alien Nation (1988),13,3.1,94631.0,10128.0,,NaN
2759,3702,Mad Max (1979),38,3.5,79501.0,9659.0,,NaN
2760,3703,"Road Warrior, The (Mad Max 2) (1981)",40,4.0,82694.0,8810.0,,NaN
2761,3704,Mad Max Beyond Thunderdome (1985),24,3.3,89530.0,9355.0,robots| animation,NaN
2762,3705,Bird on a Wire (1990),8,2.3,99141.0,1727.0,Atmospheric| Bruce Willis| ghosts| imdb top 250| mindfuck| stylized| twist ending| ghosts| I see dead people,NaN
2763,3706,Angel Heart (1987),8,3.0,92563.0,635.0,,NaN
2764,3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),10,2.7,91635.0,10068.0,,NaN
2765,3708,Firestarter (1984),10,3.0,87262.0,11495.0,,NaN
2766,3709,Sleepwalkers (1992),1,2.0,105428.0,11428.0,,NaN
2767,3710,Action Jackson (1988),3,1.7,94612.0,10117.0,,NaN
2768,3711,Sarafina! (1992),1,4.0,105316.0,35936.0,,NaN
2769,3712,Soapdish (1991),3,2.8,102951.0,25562.0,,NaN
2770,3713,"Long Walk Home, The (1990)",1,4.0,100046.0,51763.0,,NaN
2771,3714,Clara's Heart (1988),1,2.5,94882.0,73079.0,,NaN
2772,3715,Burglar (1987),2,2.8,92710.0,38921.0,,NaN
2773,3716,Fatal Beauty (1987),1,1.0,93011.0,35463.0,,NaN
2774,3717,Gone in 60 Seconds (2000),61,3.2,187078.0,9679.0,,NaN
2775,3719,Love's Labour's Lost (2000),2,3.0,182295.0,51333.0,,NaN
2776,3720,Sunshine (1999),1,4.0,145503.0,17771.0,,NaN
2777,3723,Hamlet (1990),5,3.8,99726.0,10264.0,,NaN
2778,3724,Coming Home (1978),5,3.3,77362.0,31657.0,,NaN
2779,3725,American Pop (1981),2,3.5,82009.0,29204.0,,NaN
2780,3726,Assault on Precinct 13 (1976),5,3.6,74156.0,17814.0,,NaN
2781,3727,Near Dark (1987),8,4.3,93605.0,11879.0,,NaN
2782,3728,One False Move (1992),4,3.8,102592.0,21128.0,,NaN
2783,3729,Shaft (1971),3,4.0,67741.0,482.0,,NaN
2784,3730,"Conversation, The (1974)",17,4.2,71360.0,592.0,,NaN
2785,3731,Cutter's Way (1981),1,3.0,82220.0,31593.0,,NaN
2786,3732,"Fury, The (1978)",4,3.0,77588.0,12611.0,,NaN
2787,3733,"Paper Chase, The (1973)",3,3.8,70509.0,14328.0,Stephen King,NaN
2788,3735,Serpico (1973),17,3.8,70666.0,9040.0,,NaN
2789,3736,"Ace in the Hole (Big Carnival, The) (1951)",1,3.0,43338.0,25364.0,,NaN
2790,3737,Lonely Are the Brave (1962),1,4.0,56195.0,43002.0,,NaN
2791,3738,"Sugarland Express, The (1974)",2,3.0,72226.0,5121.0,aviation| spoof,NaN
2792,3739,Trouble in Paradise (1932),1,3.5,23622.0,195.0,,NaN
2793,3740,Big Trouble in Little China (1986),28,3.9,90728.0,6978.0,,NaN
2794,3741,Badlands (1973),11,4.1,69762.0,3133.0,,NaN
2795,3742,Battleship Potemkin (1925),10,3.6,15648.0,643.0,,NaN
2796,3743,Boys and Girls (2000),3,2.0,204175.0,10571.0,,NaN
2797,3744,Shaft (2000),19,2.7,162650.0,479.0,children,NaN
2798,3745,Titan A.E. (2000),29,3.4,120913.0,7450.0,,NaN
2799,3746,Butterfly (La lengua de las mariposas) (1999),2,4.0,188030.0,31023.0,,NaN
2800,3747,Jesus' Son (1999),2,3.5,186253.0,25636.0,,NaN
2801,3751,Chicken Run (2000),78,3.6,120630.0,7443.0,gambling,NaN
2802,3752,"Me, Myself & Irene (2000)",46,3.1,183505.0,2123.0,,NaN
2803,3753,"Patriot, The (2000)",68,3.4,187393.0,2024.0,lawyers,NaN
2804,3754,"Adventures of Rocky and Bullwinkle, The (2000)",9,2.2,131704.0,17711.0,Christmas,NaN
2805,3755,"Perfect Storm, The (2000)",44,3.2,177971.0,2133.0,,NaN
2806,3756,"Golden Bowl, The (2000)",1,4.0,200669.0,29946.0,,NaN
2807,3758,Communion (1989),2,3.5,97100.0,28774.0,,NaN
2808,3760,"Kentucky Fried Movie, The (1977)",3,3.5,76257.0,11598.0,,NaN
2809,3761,"Blood In, Blood Out (1993)",1,4.0,106469.0,9702.0,,NaN
2810,3763,F/X (1986),16,3.2,89118.0,9873.0,,NaN
2811,3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),5,2.3,101846.0,16820.0,,NaN
2812,3765,"Hot Spot, The (1990)",2,3.0,99797.0,14864.0,,NaN
2813,3766,Missing in Action (1984),6,2.1,87727.0,15379.0,,NaN
2814,3767,Missing in Action 2: The Beginning (1985),3,1.7,89604.0,12764.0,,NaN
2815,3768,Braddock: Missing in Action III (1988),2,1.2,94792.0,27352.0,,NaN
2816,3769,Thunderbolt and Lightfoot (1974),3,3.3,72288.0,8348.0,,NaN
2817,3770,Dreamscape (1984),6,2.7,87175.0,24099.0,,NaN
2818,3771,The Golden Voyage of Sinbad (1973),3,4.0,71569.0,17897.0,,NaN
2819,3773,House Party (1990),2,2.0,99800.0,16094.0,,NaN
2820,3774,House Party 2 (1991),4,0.8,102065.0,16096.0,,NaN
2821,3783,Croupier (1998),11,4.0,159382.0,12706.0,,NaN
2822,3784,"Kid, The (2000)",11,2.6,219854.0,4244.0,,NaN
2823,3785,Scary Movie (2000),50,2.9,175142.0,4247.0,,NaN
2824,3786,But I'm a Cheerleader (1999),4,2.6,179116.0,20770.0,,NaN
2825,3787,Shower (Xizao) (1999),2,4.0,215369.0,1050.0,,NaN
2826,3788,Blow-Up (Blowup) (1966),6,3.7,60176.0,1052.0,,NaN
2827,3789,"Pawnbroker, The (1964)",1,3.5,59575.0,20540.0,aliens,NaN
2828,3790,Groove (2000),2,4.0,212974.0,23655.0,,NaN
2829,3791,Footloose (1984),16,3.2,87277.0,1788.0,,NaN
2830,3792,Duel in the Sun (1946),1,5.0,38499.0,32275.0,,NaN
2831,3793,X-Men (2000),133,3.7,120903.0,36657.0,,NaN
2832,3794,Chuck & Buck (2000),2,2.5,200530.0,44490.0,,NaN
2833,3795,"Five Senses, The (1999)",1,5.0,168794.0,47585.0,,NaN
2834,3797,"In Crowd, The (2000)",3,2.7,163676.0,36047.0,,NaN
2835,3798,What Lies Beneath (2000),25,3.2,161081.0,2655.0,,NaN
2836,3799,Pokémon the Movie 2000 (2000),6,1.6,210234.0,12599.0,,NaN
2837,3801,Anatomy of a Murder (1959),4,4.0,52561.0,93.0,,NaN
2838,3802,Freejack (1992),4,2.0,104299.0,9278.0,,NaN
2839,3806,Mackenna's Gold (1969),1,3.0,64615.0,18118.0,,NaN
2840,3807,Sinbad and the Eye of the Tiger (1977),1,3.0,76716.0,11940.0,,NaN
2841,3808,"Two Women (Ciociara, La) (1960)",1,4.0,54749.0,24167.0,,NaN
2842,3809,What About Bob? (1991),35,3.3,103241.0,10276.0,,NaN
2843,3810,White Sands (1992),3,3.0,105813.0,19380.0,,NaN
2844,3811,Breaker Morant (1980),7,3.9,80310.0,13783.0,,NaN
2845,3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),12,3.5,68555.0,11624.0,,NaN
2846,3813,Interiors (1978),3,4.2,77742.0,15867.0,,NaN
2847,3814,Love and Death (1975),9,4.2,73312.0,11686.0,,NaN
2848,3816,"Official Story, The (La historia oficial) (1985)",1,4.0,89276.0,29263.0,,NaN
2849,3819,Tampopo (1985),3,4.0,92048.0,11830.0,,NaN
2850,3821,Nutty Professor II: The Klumps (2000),16,2.3,144528.0,12107.0,,NaN
2851,3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",4,4.1,144201.0,10401.0,,NaN
2852,3823,Wonderland (1999),2,4.0,171865.0,32640.0,,NaN
2853,3824,Autumn in New York (2000),11,2.4,174480.0,10641.0,,NaN
2854,3825,Coyote Ugly (2000),29,2.7,200550.0,6282.0,,NaN
2855,3826,Hollow Man (2000),39,2.3,164052.0,9383.0,,NaN
2856,3827,Space Cowboys (2000),23,2.9,186566.0,5551.0,,NaN
2857,3830,Psycho Beach Party (2000),2,1.5,206226.0,27723.0,,NaN
2858,3831,Saving Grace (2000),11,3.9,195234.0,2360.0,,NaN
2859,3832,"Black Sabbath (Tre volti della paura, I) (1963)",1,4.0,57603.0,28043.0,,NaN
2860,3833,"Brain That Wouldn't Die, The (1962)",2,1.5,52646.0,33468.0,,NaN
2861,3834,Bronco Billy (1980),2,3.0,80472.0,21866.0,,NaN
2862,3835,"Crush, The (1993)",6,2.2,106627.0,33408.0,,NaN
2863,3836,Kelly's Heroes (1970),15,4.1,65938.0,11589.0,Beatles,NaN
2864,3837,Phantasm II (1988),3,2.5,95863.0,15158.0,,NaN
2865,3838,Phantasm III: Lord of the Dead (1994),1,2.0,110823.0,16139.0,,NaN
2866,3839,Phantasm IV: Oblivion (1998),3,1.7,138703.0,16146.0,,NaN
2867,3840,Pumpkinhead (1988),5,2.4,95925.0,26515.0,,NaN
2868,3841,Air America (1990),6,2.8,99005.0,11856.0,,NaN
2869,3843,Sleepaway Camp (1983),4,2.4,86320.0,13567.0,,NaN
2870,3844,Steel Magnolias (1989),9,3.3,98384.0,10860.0,,NaN
2871,3845,And God Created Woman (Et Dieu... créa la femme) (1956),1,4.0,49189.0,8420.0,river,NaN
2872,3846,Easy Money (1983),4,3.6,85470.0,18391.0,England| King Arthur,NaN
2873,3847,"Ilsa, She Wolf of the SS (1974)",1,2.0,71650.0,20850.0,,NaN
2874,3849,The Spiral Staircase (1945),2,4.0,38975.0,27452.0,,NaN
2875,3851,I'm the One That I Want (2000),1,5.0,251739.0,38548.0,,NaN
2876,3852,"Tao of Steve, The (2000)",13,3.4,234853.0,20438.0,,NaN
2877,3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",2,4.8,204709.0,46991.0,,NaN
2878,3857,Bless the Child (2000),1,4.0,163983.0,10391.0,,NaN
2879,3858,Cecil B. DeMented (2000),5,3.5,173716.0,14195.0,,NaN
2880,3859,"Eyes of Tammy Faye, The (2000)",2,3.8,233687.0,15665.0,,NaN
2881,3861,"Replacements, The (2000)",19,2.7,191397.0,10393.0,,NaN
2882,3862,About Adam (2000),2,3.8,199314.0,18168.0,,NaN
2883,3863,"Cell, The (2000)",45,3.0,209958.0,8843.0,,NaN
2884,3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),5,2.1,188640.0,10643.0,,NaN
2885,3865,"Original Kings of Comedy, The (2000)",4,3.2,236388.0,23618.0,,NaN
2886,3868,"Naked Gun: From the Files of Police Squad!, The (1988)",42,3.4,95705.0,37136.0,,NaN
2887,3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",26,3.4,102510.0,37137.0,,NaN
2888,3870,Our Town (1940),1,3.0,32881.0,23283.0,,NaN
2889,3871,Shane (1953),5,3.9,46303.0,3110.0,,NaN
2890,3872,"Suddenly, Last Summer (1959)",1,3.5,53318.0,14698.0,,NaN
2891,3873,Cat Ballou (1965),7,3.1,59017.0,11694.0,,NaN
2892,3877,Supergirl (1984),9,2.2,88206.0,9651.0,,NaN
2893,3879,"Art of War, The (2000)",2,2.0,160009.0,11398.0,,NaN
2894,3882,Bring It On (2000),34,2.7,204946.0,1588.0,,NaN
2895,3884,"Crew, The (2000)",3,1.5,198386.0,19150.0,,NaN
2896,3888,Skipped Parts (2000),1,4.0,209322.0,41282.0,,NaN
2897,3889,Highlander: Endgame (Highlander IV) (2000),6,2.2,144964.0,12211.0,,NaN
2898,3893,Nurse Betty (2000),19,3.3,171580.0,10480.0,,NaN
2899,3894,Solas (1999),1,4.0,190798.0,80713.0,,NaN
2900,3895,"Watcher, The (2000)",1,1.5,204626.0,10685.0,,NaN
2901,3896,"Way of the Gun, The (2000)",8,3.1,202677.0,1619.0,,NaN
2902,3897,Almost Famous (2000),83,3.9,181875.0,786.0,,NaN
2903,3898,Bait (2000),2,2.5,211938.0,14805.0,,NaN
2904,3899,Circus (2000),1,1.0,191037.0,51179.0,,NaN
2905,3900,Crime and Punishment in Suburbia (2000),1,4.0,197384.0,46119.0,In Netflix queue,NaN
2906,3901,Duets (2000),2,3.2,134630.0,18074.0,,NaN
2907,3906,Under Suspicion (2000),2,2.5,164212.0,10562.0,,NaN
2908,3908,Urban Legends: Final Cut (2000),3,1.5,192731.0,12212.0,,NaN
2909,3909,Woman on Top (2000),4,2.0,206420.0,14629.0,,NaN
2910,3910,Dancer in the Dark (2000),20,4.0,168629.0,16.0,,NaN
2911,3911,Best in Show (2000),53,3.7,218839.0,13785.0,,NaN
2912,3912,Beautiful (2000),2,2.5,210567.0,34299.0,,NaN
2913,3914,"Broken Hearts Club, The (2000)",1,4.0,222850.0,22597.0,,NaN
2914,3915,Girlfight (2000),6,3.7,210075.0,19348.0,,NaN
2915,3916,Remember the Titans (2000),41,3.7,210945.0,10637.0,prostitution,NaN
2916,3917,Hellraiser (1987),15,3.4,93177.0,9003.0,,NaN
2917,3918,Hellbound: Hellraiser II (1988),9,3.3,95294.0,9064.0,,NaN
2918,3919,Hellraiser III: Hell on Earth (1992),1,2.5,104409.0,11569.0,High School,NaN
2919,3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",1,4.0,107209.0,10434.0,Academy award (Best Supporting Actress)| Indonesia| journalism,NaN
2920,3922,Bikini Beach (1964),1,1.0,57887.0,39113.0,,NaN
2921,3925,Stranger Than Paradise (1984),6,3.9,88184.0,469.0,,NaN
2922,3926,Voyage to the Bottom of the Sea (1961),1,3.0,55608.0,2160.0,,NaN
2923,3927,Fantastic Voyage (1966),6,2.7,60397.0,2161.0,,NaN
2924,3928,Abbott and Costello Meet Frankenstein (1948),4,3.8,40068.0,3073.0,,NaN
2925,3929,"Bank Dick, The (1940)",2,2.5,32234.0,911.0,,NaN
2926,3930,"Creature from the Black Lagoon, The (1954)",4,2.1,46876.0,10973.0,,NaN
2927,3932,"Invisible Man, The (1933)",2,3.5,24184.0,10787.0,adultery,NaN
